"ID","Date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
"3949",2015-02-14 08:36:00,19.79,36.7,0,503,0.0052445067320822,0
"3178",2015-02-13 19:45:00,20.79,31.9175,0,512.25,0.00484881195599091,0
"7522",2015-02-16 20:09:00,20.5,30.5,0,743,0.00454920847912978,0
"3013",2015-02-13 16:59:59,21.625,31.7675,444,631.5,0.00508166310866195,1
"3226",2015-02-13 20:32:59,20.5,31.5,0,513,0.00469948978389975,0
"3012",2015-02-13 16:59:00,21.6333333333333,31.73,444,633,0.00507822464341175,1
"7881",2015-02-17 02:08:00,20,30.26,0,716,0.00437480737392963,0
"5507",2015-02-15 10:34:00,22.025,28.815,195.25,640,0.00472065152889471,0
"4488",2015-02-14 17:35:00,19.945,35.5,0,513,0.00512100861323466,0
"1968",2015-02-12 23:35:00,21,26.6,0,570,0.00408857186095024,0
"3428",2015-02-13 23:55:00,20.025,33.545,0,509,0.0048610185199955,0
"8238",2015-02-17 08:05:00,20.6,30.39,0,784.5,0.00456093238421853,0
"1904",2015-02-12 22:31:00,21,27,0,567,0.00415046440185575,0
"4353",2015-02-14 15:20:00,19.89,36.1266666666667,25,517.666666666667,0.0051942784578254,0
"4134",2015-02-14 11:41:00,20.6,35.3175,50,504.75,0.0053067611858858,0
"2710",2015-02-13 11:57:00,23.89,25.075,806.25,661,0.00459815829724231,1
"3729",2015-02-14 04:56:00,19.65,37.3,0,500.5,0.00528446022033243,0
"7801",2015-02-17 00:48:00,20.2,30.29,0,715.5,0.00443411196334396,0
"4121",2015-02-14 11:28:00,20.745,35.09,84.5,507,0.00532001351754167,0
"397",2015-02-11 21:23:59,20.79,29.2475,0,489,0.0044402978673396,0
"6002",2015-02-15 18:49:00,20.5,32.79,0,646,0.0048934591829229,0
"9549",2015-02-18 05:55:59,20.79,26.39,0,1567,0.00400368543337811,0
"9462",2015-02-18 04:28:59,20.79,26,0,1463,0.00394414248170397,0
"1125",2015-02-12 09:32:00,22.39,25.125,552,1142,0.00420519180372051,1
"6138",2015-02-15 21:04:59,20.39,32,0,692.666666666667,0.0047420986639068,0
"2570",2015-02-13 09:36:59,22.29,25.2,660,578.5,0.00419207461976444,1
"6052",2015-02-15 19:38:59,20.39,32.7,0,668,0.00484664036562639,0
"9717",2015-02-18 08:44:00,20.89,26.945,14,1406.5,0.00411384560210811,0
"1202",2015-02-12 10:49:00,23.79,22.7225,307.5,830.25,0.00413874371477813,0
"2289",2015-02-13 04:56:00,20.84,24.4,0,574,0.00371145560471808,0
"9442",2015-02-18 04:08:59,20.79,26.1,0,1403.5,0.00395940882536073,0
"1236",2015-02-12 11:23:00,24.1,22.39,252,760.5,0.00415497623118771,0
"353",2015-02-11 20:39:59,20.89,29.7,0,493,0.00453753550378,0
"5026",2015-02-15 02:32:59,20,34.09,0,541.5,0.00493291694972601,0
"1850",2015-02-12 21:36:59,21.15,27.4,0,561,0.00425163175141405,0
"6935",2015-02-16 10:21:59,21.5,27.2225,439,972,0.00431616316185453,1
"3193",2015-02-13 19:59:59,20.7,31.79,0,513,0.00480239121811869,0
"3114",2015-02-13 18:40:59,21.29,32.4666666666667,0,541,0.00508807462614412,0
"8429",2015-02-17 11:16:00,21.39,32.4,437.666666666667,1074,0.00510902281833226,1
"279",2015-02-11 19:25:59,21.1,29.995,0,524,0.00464292570267342,0
"1586",2015-02-12 17:12:59,22,27.745,423.5,621,0.00453710291065687,1
"2486",2015-02-13 08:12:59,21,25.39,9.33333333333333,515.333333333333,0.00390142139093685,0
"9629",2015-02-18 07:15:59,20.79,27,0,1491,0.00409683943582711,0
"5930",2015-02-15 17:37:00,20.6,32.4,14,673,0.0048649526932543,0
"7023",2015-02-16 11:50:00,21.575,28.2,454,974,0.00449298983751707,1
"4789",2015-02-14 22:36:00,19.89,36.03,0,534.666666666667,0.00518026400719636,0
"5727",2015-02-15 14:13:59,22,30.34,96,658.25,0.00496484705181481,0
"9103",2015-02-17 22:30:00,20.79,31.6,0,1661,0.00480020606032595,0
"5142",2015-02-15 04:28:59,20.1,32.59,0,556.5,0.00474372219021507,0
"7558",2015-02-16 20:44:59,20.39,30.29,0,719,0.00448686479549351,0
"6678",2015-02-16 06:04:59,20.39,25.245,0,799,0.00373506018476785,0
"1109",2015-02-12 09:16:00,21.84,24.55,502,1000,0.00397202885752698,1
"2500",2015-02-13 08:26:59,20.89,25.6,13,514.5,0.00390720690639245,0
"7636",2015-02-16 22:02:59,20.39,30,0,709,0.00444360013504694,0
"4102",2015-02-14 11:09:00,20.79,35.4,128,509.75,0.00538244114240259,0
"8647",2015-02-17 14:54:00,22.1,34.4,459,1342,0.0056700253772434,1
"8150",2015-02-17 06:36:59,20.5,30.39,0,750.5,0.0045326819356264,0
"647",2015-02-12 01:34:00,20.6,26.1666666666667,0,542.666666666667,0.00392309659121159,0
"7035",2015-02-16 12:02:00,21.5,28.1666666666667,454,956.666666666667,0.00446693710108307,1
"7582",2015-02-16 21:08:59,20.39,30.2,0,717,0.00447343719239004,0
"6147",2015-02-15 21:14:00,20.39,31.89,0,700,0.00472567385241829,0
"6096",2015-02-15 20:23:00,20.39,32.245,0,680,0.00477868429285228,0
"5850",2015-02-15 16:17:00,21.29,31.79,31,661.666666666667,0.0049811802950783,0
"967",2015-02-12 06:53:59,20.6,22.5333333333333,0,635,0.00337540477124163,0
"9156",2015-02-17 23:23:00,20.89,30.39,0,1198,0.00464374002329553,0
"5123",2015-02-15 04:09:59,20.1,32.7,0,559,0.00475985605301206,0
"3045",2015-02-13 17:31:59,21.39,32.145,423.5,588.75,0.00506848525849145,1
"7228",2015-02-16 15:15:00,21.745,28.7675,446.5,874.5,0.0046323381543212,1
"6683",2015-02-16 06:10:00,20.39,25.1666666666667,0,804,0.00372340119692832,0
"7055",2015-02-16 12:22:00,21.445,28.075,454,907.5,0.0044372166188114,1
"429",2015-02-11 21:55:59,20.7,29.2633333333333,0,490.333333333333,0.00441798642548738,0
"1049",2015-02-12 08:16:00,20.6,21.89,6,913,0.00327852801167774,0
"5719",2015-02-15 14:06:00,22.1,30.34,91.75,660.75,0.00499545603055302,0
"286",2015-02-11 19:33:00,21.1,29.34,0,529,0.00454079809963765,0
"5835",2015-02-15 16:01:59,21.39,31.525,40.75,657.75,0.00496994520693772,0
"9116",2015-02-17 22:43:00,20.79,31.29,0,1662.66666666667,0.00475275560769784,0
"7535",2015-02-16 20:22:00,20.55,30.39,0,745.5,0.00454678778324929,0
"7716",2015-02-16 23:23:00,20.2,30.6,0,715,0.00447981928533327,0
"4674",2015-02-14 20:41:00,19.89,35.4,0,527,0.00508894378907528,0
"918",2015-02-12 06:04:59,20.5,23.09,0,580,0.00343786579476859,0
"1437",2015-02-12 14:44:00,23.29,25.1,81,585,0.00443816770567925,0
"1709",2015-02-12 19:15:59,21.5,28.1,0,569,0.00445628872178248,0
"525",2015-02-11 23:31:59,20.6,27.79,0,503,0.00416810944355923,0
"2614",2015-02-13 10:21:00,23.29,24.23,750,610,0.00428327546238523,1
"2520",2015-02-13 08:47:00,21.2,25.2,30.6666666666667,512,0.00392020418856616,0
"7027",2015-02-16 11:54:00,21.5333333333333,28.1,454,961,0.00446545780728482,1
"7434",2015-02-16 18:40:59,21.5,30.2,0,879,0.00479188665477039,0
"8828",2015-02-17 17:55:00,22.2,34.0966666666667,419,1658.66666666667,0.0056542315342893,1
"2888",2015-02-13 14:55:00,23.1,28.1975,528,561,0.00493282866530136,1
"357",2015-02-11 20:44:00,20.89,30.42,0,486,0.0046483584278666,0
"8558",2015-02-17 13:25:00,21.65,33.045,37,1113.5,0.00529591569798562,0
"6744",2015-02-16 07:11:00,20.39,24.7,0,806,0.00365395240015394,0
"1233",2015-02-12 11:19:59,24.1,22.4266666666667,288,791,0.00416182609730641,0
"3917",2015-02-14 08:04:00,19.7,37.4,0,509.5,0.00531536736904229,0
"6003",2015-02-15 18:49:59,20.5,32.9,0,649,0.00491000476516581,0
"2288",2015-02-13 04:54:59,20.89,24.79,0,577,0.00378282857655485,0
"9729",2015-02-18 08:55:59,20.865,26.865,7,1500.25,0.0040952055234278,0
"4658",2015-02-14 20:25:00,19.89,35.4,0,528.5,0.00508894378907528,0
"6869",2015-02-16 09:16:00,20.945,26.89,426.5,975.5,0.00411939681469699,1
"4139",2015-02-14 11:45:59,20.5333333333333,35.3266666666667,120.666666666667,508,0.00528618506780304,0
"7736",2015-02-16 23:43:00,20.2,30.6,0,714.5,0.00447981928533327,0
"7842",2015-02-17 01:28:59,20,30.29,0,709,0.0043791751281533,0
"1517",2015-02-12 16:04:00,22.5,26,37,537,0.00438207493457723,0
"3636",2015-02-14 03:23:00,19.7,36.5,0,501.5,0.00518639091440586,0
"1914",2015-02-12 22:40:59,21,26.2,0,567,0.00402669155450986,0
"8248",2015-02-17 08:15:00,20.6,30.39,0,779,0.00456093238421853,0
"3028",2015-02-13 17:15:00,21.5,32.0675,436.5,620.25,0.00509063130178034,1
"2071",2015-02-13 01:18:00,21,24.7666666666667,0,578.666666666667,0.00380505420139207,0
"1312",2015-02-12 12:39:00,24.2,22.7,236,723,0.00423842033124109,0
"9030",2015-02-17 21:16:59,20.89,33.245,0,1537,0.00508356343541247,0
"2019",2015-02-13 00:26:00,21,25.66,0,581.666666666667,0.00394317254131083,0
"5090",2015-02-15 03:36:59,20.1,33.4,0,547,0.0048625455540447,0
"9195",2015-02-18 00:02:00,20.89,29.5,0,1205,0.00450675831431613,0
"1330",2015-02-12 12:56:59,24.34,23.5,223,805,0.00442609782695283,0
"5205",2015-02-15 05:31:59,20.1,32.29,0,568.666666666667,0.00469972496770391,0
"2985",2015-02-13 16:32:00,21.79,31.1,433.5,614.75,0.00502486851168203,1
"1928",2015-02-12 22:54:59,21,26.6966666666667,0,560,0.00410352810379698,0
"8525",2015-02-17 12:52:00,21.7,32.8633333333333,464,1156.66666666667,0.00528281866132993,1
"7724",2015-02-16 23:31:00,20.1666666666667,30.6,0,710,0.00447052560498071,0
"4719",2015-02-14 21:26:00,20,35.2,0,537.333333333333,0.00509485266079684,0
"8648",2015-02-17 14:55:00,22.125,34.475,456.5,1361,0.00569124412255061,1
"9553",2015-02-18 06:00:00,20.79,26.39,0,1486,0.00400368543337811,0
"4490",2015-02-14 17:37:00,20,35.5,7,516.5,0.00513863343033455,0
"1653",2015-02-12 18:20:00,21.89,28.245,0,599,0.00458834193505678,0
"1119",2015-02-12 09:26:00,22.2,24.89,545.25,1095.5,0.00411738867138392,1
"1490",2015-02-12 15:36:59,22.7,25.7,62,551,0.00438444930367711,0
"9051",2015-02-17 21:38:00,20.89,32.9,0,1594.5,0.00503038210410195,0
"8530",2015-02-17 12:56:59,21.7,32.79,474,1144.2,0.00527093034659311,1
"4201",2015-02-14 12:48:00,20.34,35.2,90,503.5,0.00520405580488273,0
"8118",2015-02-17 06:04:59,20.3566666666667,30.5,0,745.333333333333,0.00450883795817739,0
"7342",2015-02-16 17:09:00,21.79,30.0333333333333,430,948.666666666667,0.00485118159700759,1
"6536",2015-02-16 03:42:59,20.39,26.5,0,857.5,0.00392191131330298,0
"9425",2015-02-18 03:52:00,20.79,26.2,0,1362,0.00397467591370672,0
"3911",2015-02-14 07:58:00,19.65,37.45,0,503,0.00530589268136267,0
"789",2015-02-12 03:55:59,20.6333333333333,24.8633333333333,0,599,0.0037342325976096,0
"5166",2015-02-15 04:53:00,20.2,32.29,0,568,0.00472911525603049,0
"6286",2015-02-15 23:32:59,20.2,29.89,0,727.5,0.004375144627816,0
"7876",2015-02-17 02:03:00,20,30.29,0,719,0.0043791751281533,0
"434",2015-02-11 22:01:00,20.7,29.13,0,490.666666666667,0.0043977143087196,0
"9476",2015-02-18 04:43:00,20.79,26.1,0,1510,0.00395940882536073,0
"6",2015-02-11 14:53:00,21.76,31.26,437.333333333333,1014.33333333333,0.00504160456530272,1
"1654",2015-02-12 18:21:00,21.89,28.15,0,597,0.00457279592473277,0
"4899",2015-02-15 00:26:00,19.9633333333333,35.5,0,538,0.00512687760194885,0
"7559",2015-02-16 20:45:59,20.39,30.29,0,721.5,0.00448686479549351,0
"3298",2015-02-13 21:45:00,20.29,31.2,0,507,0.00459398321209564,0
"7547",2015-02-16 20:34:00,20.5,30.29,0,733,0.00451765856170965,0
"6859",2015-02-16 09:06:00,20.79,25.79,394.5,905,0.00391208558374589,1
"2008",2015-02-13 00:15:00,21,25.05,0,568.5,0.00384885379046066,0
"8106",2015-02-17 05:53:00,20.2,30.6,0,749.5,0.00447981928533327,0
"7068",2015-02-16 12:35:00,21.6,28.025,459,916.5,0.00447179233527306,1
"7899",2015-02-17 02:25:59,19.89,30.39,0,714,0.00436367615447494,0
"6487",2015-02-16 02:54:00,20.34,27.05,0,864.5,0.00399140746214886,0
"8402",2015-02-17 10:49:00,21.365,31.39,433.5,989.75,0.00494085631821017,1
"9676",2015-02-18 08:03:00,20.7,27.15,0,1404,0.00409682771562157,0
"6259",2015-02-15 23:06:00,20.29,30.4266666666667,0,727.333333333333,0.0044792952389369,0
"1812",2015-02-12 20:58:59,21.2,27.6,0,574,0.00429613570509869,0
"9041",2015-02-17 21:28:00,20.89,33.09,0,1737,0.00505966925752913,0
"7654",2015-02-16 22:21:00,20.34,30.2,0,728,0.00445954341280494,0
"4148",2015-02-14 11:55:00,20.79,34.8175,143,510,0.00529312044669456,0
"2977",2015-02-13 16:24:00,21.89,30.89,442.333333333333,606.666666666667,0.00502148554368102,1
"3487",2015-02-14 00:53:59,19.89,34.9,0,507.5,0.00501648635147954,0
"3965",2015-02-14 08:51:59,19.945,36.545,7,508,0.00527303174512839,0
"5057",2015-02-15 03:04:00,20.0333333333333,33.7966666666667,0,545.666666666667,0.00490032303954802,0
"9498",2015-02-18 05:05:00,20.7675,26.2675,0,1472.5,0.00397942937126781,0
"8149",2015-02-17 06:36:00,20.5,30.39,0,749.666666666667,0.0045326819356264,0
"140",2015-02-11 17:06:59,21.9266666666667,30.5333333333333,433,807,0.00497425247731314,1
"2387",2015-02-13 06:34:00,20.79,25.3925,0,538,0.00385141544444234,0
"384",2015-02-11 21:10:59,20.79,30.05,0,490,0.00456302561796166,0
"6249",2015-02-15 22:56:00,20.29,30.55,0,717.5,0.00449758317928669,0
"163",2015-02-11 17:30:00,21.89,30.0333333333333,419,746.5,0.00488113277265885,1
"4163",2015-02-14 12:10:00,20.84,34.545,74,511,0.00526766851354636,0
"8658",2015-02-17 15:04:59,22.2,34.4666666666667,439,1391,0.00571615229852824,1
"437",2015-02-11 22:04:00,20.7,29.545,0,490.5,0.0044608155861957,0
"3145",2015-02-13 19:12:00,21.1,32.29,0,524,0.00500102496279949,0
"8788",2015-02-17 17:15:00,22.1,34.4,447,1512.5,0.0056700253772434,1
"6071",2015-02-15 19:58:00,20.4266666666667,32.5,0,673.666666666667,0.00482777068084609,0
"8354",2015-02-17 10:01:00,21.2,31.365,433,958.75,0.0048867889887074,1
"7764",2015-02-17 00:10:59,20.2,30.5,0,720,0.00446507425916187,0
"8688",2015-02-17 15:35:00,22.175,33.9475,471.5,1481.75,0.00562062864195205,1
"6773",2015-02-16 07:40:00,20.39,24.5,0,816,0.0036241933491251,0
"8669",2015-02-17 15:16:00,22.2,34.4,444,1410,0.00570499450173149,1
"8766",2015-02-17 16:53:00,22.1,34.4475,429,1498,0.00567792609669962,1
"2892",2015-02-13 14:58:59,23.075,28.1,534,558.75,0.00490815057976438,1
"6727",2015-02-16 06:53:59,20.39,24.84,0,814.5,0.00367478542043242,0
"3907",2015-02-14 07:53:59,19.6333333333333,37.6266666666667,0,502.666666666667,0.00532557371009212,0
"4373",2015-02-14 15:40:00,19.815,36.145,13,511.666666666667,0.00517262047235032,0
"4054",2015-02-14 10:21:00,20.0333333333333,36.53,25,508.666666666667,0.00530001770780325,0
"3777",2015-02-14 05:44:00,19.6,38.29,0,506,0.00540896727594585,0
"9209",2015-02-18 00:16:00,20.89,29.1,0,1367.5,0.0044452130056415,0
"3078",2015-02-13 18:04:59,21.29,32.79,0,577,0.00513916508328268,1
"7306",2015-02-16 16:33:00,21.7675,29.7225,429,936.5,0.00479394022696895,1
"5124",2015-02-15 04:11:00,20.1,32.7,0,555,0.00475985605301206,0
"9667",2015-02-18 07:53:59,20.745,27.2,0,1439.66666666667,0.00411589090426523,0
"3723",2015-02-14 04:50:00,19.6,36.79,0,503.5,0.00519530263415887,0
"4860",2015-02-14 23:47:00,20.05,35.7,0,540,0.00518398514023021,0
"1560",2015-02-12 16:46:59,22.1,27.365,444,599.75,0.00450207929588443,1
"8076",2015-02-17 05:23:00,20.5,30.29,0,739.333333333333,0.00451765856170965,0
"9011",2015-02-17 20:57:59,21,33.59,0,1498,0.0051719083901061,0
"8912",2015-02-17 19:19:00,21.29,34.2,0,1466.5,0.0053620589560631,0
"4611",2015-02-14 19:38:00,19.8566666666667,35.4,0,519.333333333333,0.00507835088705791,0
"1100",2015-02-12 09:07:00,21.5,24.1,476.25,903,0.00381804773403658,1
"6371",2015-02-16 00:58:00,20.29,28.5,0,799,0.00419374650620399,0
"9644",2015-02-18 07:31:00,20.79,27.1,0,1455.5,0.00411211322882893,0
"1231",2015-02-12 11:18:00,24.1,22.39,294,791.333333333333,0.00415497623118771,0
"2836",2015-02-13 14:03:00,23.5,26.23,626.666666666667,545,0.00469908226986435,1
"9174",2015-02-17 23:41:00,20.89,30,0,1221,0.00458370695813728,0
"8343",2015-02-17 09:49:59,21.175,31.39,433,939.25,0.00488315684589931,1
"8308",2015-02-17 09:15:00,20.945,31.15,428.333333333333,873.333333333333,0.00477701695300657,1
"4393",2015-02-14 16:00:00,19.89,36.0675,25.5,512.25,0.00518570057317184,0
"9359",2015-02-18 02:45:59,20.79,26.79,0,1271,0.00406476689601859,0
"490",2015-02-11 22:57:00,20.5,28.895,0,491,0.00430815759927824,0
"7139",2015-02-16 13:46:00,21.5,28.0666666666667,454,853.333333333333,0.004450964667878,1
"6241",2015-02-15 22:47:59,20.29,30.7,0,713,0.00451982670790267,0
"2189",2015-02-13 03:16:00,20.9266666666667,24.3966666666667,0,580.333333333333,0.0037309043031855,0
"7011",2015-02-16 11:38:00,21.39,28.4725,446.5,999.75,0.00448524562987811,1
"9141",2015-02-17 23:08:00,20.89,30.79,0,1116,0.00470532434876837,0
"435",2015-02-11 22:01:59,20.7,28.7225,0,489,0.00433576578398378,0
"4089",2015-02-14 10:56:00,20.625,35.79,210.75,518.5,0.00538674025671219,0
"571",2015-02-12 00:17:59,20.6,26.7933333333333,0,505.666666666667,0.00401765788210782,0
"9464",2015-02-18 04:31:00,20.79,26.1,0,1465,0.00395940882536073,0
"7177",2015-02-16 14:23:59,21.675,28.815,459,910.25,0.00462008292360074,1
"4692",2015-02-14 20:58:59,19.89,35.4,0,534,0.00508894378907528,0
"637",2015-02-12 01:24:00,20.6,25.85,0,535,0.00387532382446475,0
"3962",2015-02-14 08:49:00,19.89,36.6633333333333,9.33333333333333,506,0.00527209421358787,0
"1546",2015-02-12 16:33:00,22.2,27.0333333333333,453,582.75,0.00447449676895718,1
"3172",2015-02-13 19:38:59,20.79,32,0,511,0.00486144306830351,0
"2788",2015-02-13 13:14:59,23.89,25.4725,237.25,576,0.00467159780154697,0
"343",2015-02-11 20:30:00,20.89,30.29,0,498,0.00462834583303539,0
"7451",2015-02-16 18:58:00,21.1,30.2,0,821,0.00467489614476848,0
"4823",2015-02-14 23:10:00,20,35.79,0,530,0.00518096065214833,0
"298",2015-02-11 19:45:00,21,29.945,0,522,0.00460652521443113,0
"1114",2015-02-12 09:21:00,22,24.7,524.333333333333,1032.66666666667,0.00403592713577008,1
"5481",2015-02-15 10:08:00,21.89,28.79,133,645.666666666667,0.00467754185095932,0
"4959",2015-02-15 01:25:59,20,35,0,544,0.00506566887689254,0
"8805",2015-02-17 17:31:59,22.15,34.5675,433,1690.5,0.00571543407303715,1
"8500",2015-02-17 12:27:00,21.7,33.0675,454,1254.5,0.00531591918416337,1
"953",2015-02-12 06:40:00,20.6,22.6,0,626.5,0.0033854455302777,0
"3733",2015-02-14 04:59:59,19.6333333333333,37.53,0,503.333333333333,0.00531177493767088,0
"7301",2015-02-16 16:27:59,21.79,29.55,436.5,914,0.00477251138874487,1
"7192",2015-02-16 14:38:59,21.7,28.89,464,914.333333333333,0.00463933672315574,1
"3604",2015-02-14 02:51:00,19.79,36.4,0,505,0.00520127761282888,0
"8035",2015-02-17 04:41:59,20.39,30.5,0,735,0.00451819810797625,0
"7786",2015-02-17 00:33:00,20.1666666666667,30.39,0,711.666666666667,0.00443962654323641,0
"5648",2015-02-15 12:55:00,23.1,28.6,137.25,633.25,0.00500380786595964,0
"4029",2015-02-14 09:55:59,20.1,36.29,19.5,503.75,0.0052868629788059,0
"4554",2015-02-14 18:40:59,19.84,35.45,0,518.5,0.00508028561873035,0
"2171",2015-02-13 02:57:59,20.89,24.9633333333333,0,578,0.00380944035804718,0
"2617",2015-02-13 10:24:00,23.245,24.2425,752.5,604.5,0.00427378679709105,1
"6688",2015-02-16 06:15:00,20.39,25.1,0,797,0.00371347899630811,0
"6624",2015-02-16 05:10:59,20.39,25.6,0,781,0.00378790317209926,0
"6402",2015-02-16 01:28:59,20.29,28.23,0,841.333333333333,0.00415375095543611,0
"4496",2015-02-14 17:43:00,20,35.5,0,519,0.00513863343033455,0
"7157",2015-02-16 14:04:00,21.5,28.2225,450.25,840.75,0.00447585539729182,1
"4521",2015-02-14 18:08:00,19.89,35.5,0,517.333333333333,0.00510343728618814,0
"9063",2015-02-17 21:49:59,20.89,32.59,0,1516,0.00498260367382887,0
"3568",2015-02-14 02:15:00,19.79,36.09,0,509,0.00515661378235243,0
"4461",2015-02-14 17:08:00,20,35.7,14,514,0.00516782400636706,0
"6330",2015-02-16 00:16:59,20.29,29.29,0,729,0.00431079987652814,0
"6524",2015-02-16 03:30:59,20.39,26.5,0,868,0.00392191131330298,0
"7650",2015-02-16 22:17:00,20.29,30.245,0,712.5,0.00445235954156012,0
"2307",2015-02-13 05:13:59,20.89,24.6,0,572,0.00375366056996012,0
"5832",2015-02-15 15:59:00,21.4175,31.4725,33.5,657.5,0.00497003737792687,0
"2901",2015-02-13 15:08:00,23,28.29,509,555,0.00491904713789402,1
"7398",2015-02-16 18:04:59,21.89,30.39,0,974,0.00493955994894424,0
"2803",2015-02-13 13:30:00,23.79,25.39,215,549,0.00462822536840869,0
"9750",2015-02-18 09:16:59,20.89,27.745,423.5,1521.5,0.00423681810140671,1
"6201",2015-02-15 22:08:00,20.29,31.1,0,720,0.00457915050691345,0
"1863",2015-02-12 21:49:59,21.1,26.9266666666667,0,562,0.0041647982613906,0
"382",2015-02-11 21:08:59,20.79,29.89,0,493,0.00453855269584072,0
"7537",2015-02-16 20:23:59,20.5,30.39,0,737,0.0045326819356264,0
"5013",2015-02-15 02:19:59,20,34.345,0,547.5,0.00497011099675465,0
"3770",2015-02-14 05:37:00,19.6,38.29,0,506,0.00540896727594585,0
"3161",2015-02-13 19:27:59,20.89,32.09,0,514.5,0.00490555703050911,0
"8995",2015-02-17 20:42:00,21,33.79,0,1533,0.00520296031522883,0
"8362",2015-02-17 10:08:59,21.23,31.3233333333333,433,974,0.00488930970953872,1
"6893",2015-02-16 09:40:00,21.29,27.025,478,1010.5,0.00422947474206899,1
"5528",2015-02-15 10:54:59,21.7,29.4266666666667,82,638.666666666667,0.00472617284538679,0
"8818",2015-02-17 17:44:59,22.2,34.345,433,1669.5,0.00569578961798396,1
"4552",2015-02-14 18:39:00,19.89,35.5,0,521,0.00510343728618814,0
"7815",2015-02-17 01:01:59,20.1,30.29,0,716,0.00440656793848278,0
"587",2015-02-12 00:34:00,20.6,27,0,514,0.00404884925400269,0
"7423",2015-02-16 18:29:59,21.6,30.2,0,908.5,0.00482153514223757,0
"1650",2015-02-12 18:16:59,21.89,28.4633333333333,0,603.666666666667,0.00462407340905389,0
"7257",2015-02-16 15:43:59,21.89,29,459,893.5,0.0047119192394134,1
"6760",2015-02-16 07:27:00,20.39,24.6,0,809,0.00363907252076092,0
"289",2015-02-11 19:36:00,21.1,30.05,0,526,0.00465150281816791,0
"4165",2015-02-14 12:11:59,20.8233333333333,34.4,53,509,0.00523994816648798,0
"893",2015-02-12 05:39:59,20.5,23.95,0,587,0.00356664526584517,0
"4641",2015-02-14 20:08:00,19.79,35.4,0,509,0.00505722357326604,0
"344",2015-02-11 20:31:00,20.89,29.35,0,499,0.00448367740645792,0
"8601",2015-02-17 14:08:00,21.79,34,444,1226,0.00549756673731766,1
"7570",2015-02-16 20:57:00,20.39,30.2,0,726,0.00447343719239004,0
"8124",2015-02-17 06:10:59,20.3566666666667,30.5,0,746.5,0.00450883795817739,0
"744",2015-02-12 03:10:59,20.6,25,0,561,0.0037471277116388,0
"8492",2015-02-17 12:19:00,21.675,32.7225,450.25,1382.25,0.00525188598281784,1
"3240",2015-02-13 20:47:00,20.5,31.39,0,512,0.00468295531158386,0
"2426",2015-02-13 07:13:00,20.89,25.34,0,526.5,0.00386727761034099,0
"6035",2015-02-15 19:21:59,20.39,32.79,0,659,0.00486008397186806,0
"5334",2015-02-15 07:40:59,20.1,31.29,0,592.5,0.00455311216189065,0
"535",2015-02-11 23:42:00,20.6,27.79,0,498,0.00416810944355923,0
"4709",2015-02-14 21:16:00,20,35.2,0,533,0.00509485266079684,0
"2480",2015-02-13 08:06:59,21,25.5,14,522,0.00391843044651155,0
"4822",2015-02-14 23:09:00,20,35.79,0,527.666666666667,0.00518096065214833,0
"705",2015-02-12 02:31:59,20.6,25.29,0,555,0.00379085930639592,0
"8849",2015-02-17 18:16:00,22.1,34.29,0,1549,0.00565172973789895,0
"3419",2015-02-13 23:45:59,20,33.59,0,512,0.00486000025388971,0
"3681",2015-02-14 04:08:00,19.6666666666667,36.4666666666667,0,500,0.00517081179519932,0
"7533",2015-02-16 20:19:59,20.5,30.39,0,735.5,0.0045326819356264,0
"2106",2015-02-13 01:53:00,21,25.09,0,577,0.00385503775573742,0
"9210",2015-02-18 00:16:59,20.89,29.15,0,1302.5,0.00445290550794254,0
"913",2015-02-12 06:00:00,20.5,23.2,0,588,0.00345433463032982,0
"9338",2015-02-18 02:25:00,20.7,26.89,0,1224,0.00405733882427195,0
"3064",2015-02-13 17:51:00,21.29,32.5675,419,571,0.005104006581668,1
"5422",2015-02-15 09:08:59,20.7675,29.7,121,616.25,0.00450320527948579,0
"6599",2015-02-16 04:46:00,20.34,25.89,0,798,0.0038191907567496,0
"8774",2015-02-17 17:00:59,22.15,34.245,438,1485.5,0.00566162615852318,1
"3250",2015-02-13 20:57:00,20.445,31.245,0,514.5,0.00464524762123115,0
"3705",2015-02-14 04:32:00,19.6,36.59,0,503,0.00516682501015374,0
"1167",2015-02-12 10:14:00,23.315,23.0475,697,827.5,0.00407906357298038,1
"2927",2015-02-13 15:34:00,22.7,29,479,580,0.00495191513685054,1
"5054",2015-02-15 03:01:00,20,33.79,0,541.5,0.00488916489675597,0
"2778",2015-02-13 13:05:00,23.89,25.7,268,601,0.00471363696212356,0
"9668",2015-02-18 07:54:59,20.79,27.2,0,1443,0.00412738776706512,0
"8920",2015-02-17 19:27:00,21.2,34.29,0,1468,0.00534643258419408,0
"9104",2015-02-17 22:31:00,20.89,31.65,0,1466,0.00483777164632622,0
"4425",2015-02-14 16:32:00,20,35.79,40,516,0.00518096065214833,0
"7530",2015-02-16 20:17:00,20.5,30.39,0,741,0.0045326819356264,0
"8516",2015-02-17 12:42:59,21.675,32.845,464,1164.5,0.00527171358608501,1
"363",2015-02-11 20:50:00,20.89,29.29,0,500,0.00447444551948421,0
"486",2015-02-11 22:53:00,20.5333333333333,28,0,489.333333333333,0.00418247079752938,0
"1871",2015-02-12 21:58:00,21.05,27.05,0,568,0.0041710847062305,0
