date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
1027,20.29,22.79,0.0,438.5,0.0033490017585182,0
1028,20.29,22.79,0.0,438.5,0.0033490017585182,0
1029,20.315,22.79,0.0,440.25,0.0033542078642331,0
1030,20.3566666666667,22.7,0.0,445.0,0.003349548606077,0
1031,20.34,22.745,0.0,442.75,0.0033527519983685,0
1032,20.34,22.7225,0.0,439.75,0.0033494175010543,0
1033,20.315,22.7675,0.0,434.5,0.003350878498193,0
1034,20.315,22.7675,0.0,437.5,0.003350878498193,0
1035,20.29,22.79,0.0,440.0,0.0033490017585182,0
1036,20.29,22.79,0.0,438.0,0.0033490017585182,0
1037,20.29,22.79,217.2,441.6,0.0033490017585182,1
1038,20.29,22.8566666666667,413.666666666667,442.666666666667,0.0033588513611057,1
1039,20.29,22.956,433.0,445.6,0.0033735278445479,1
1040,20.29,23.0,419.0,453.0,0.0033800290573688,0
1041,20.315,23.1,419.0,459.25,0.0034000827389456,0
1042,20.29,23.2,419.0,470.4,0.003409581728402,0
1043,20.31,23.2,416.2,466.0,0.0034138217822169,0
1044,20.31,23.2,415.0,470.8,0.0034138217822169,1
1045,20.33,23.2,412.2,476.6,0.0034180664819794,1
1046,20.39,23.2,412.2,473.0,0.0034308285007959,1
1047,20.365,23.245,413.5,473.0,0.0034321868624456,1
1048,20.39,23.34,403.5,479.75,0.0034516466643212,1
1049,20.39,23.434,397.4,494.2,0.0034656253518002,1
1050,20.39,23.5,399.5,498.75,0.0034754405483064,1
1051,20.39,23.66,397.4,501.0,0.0034992362427287,1
1052,20.39,23.7,398.333333333333,507.0,0.0035051854492393,1
1053,20.39,23.7,399.5,518.0,0.0035051854492393,1
1054,20.445,23.8175,403.0,520.0,0.0035347131807768,1
1055,20.5,23.89,407.666666666667,523.666666666667,0.0035576589307174,1
1056,20.5,23.978,412.2,525.2,0.0035708389772613,1
1057,20.5,24.0333333333333,413.0,531.333333333333,0.0035791267151775,1
1058,20.5,24.1,414.0,538.0,0.0035891122332562,1
1059,20.5,24.1,412.2,536.4,0.0035891122332562,1
1060,20.5,24.1,413.0,538.333333333333,0.0035891122332562,1
1061,20.5,24.18,412.2,541.0,0.0036010952757464,1
1062,20.52,24.236,407.4,549.6,0.0036139664870275,1
1063,20.5,24.3233333333333,407.0,555.166666666667,0.0036225660416438,1
1064,20.5,24.39,405.0,561.5,0.0036325529465421,1
1065,20.5,24.39,405.0,569.0,0.0036325529465421,1
1066,20.56,24.39,405.0,568.2,0.0036461026453667,1
1067,20.55,24.39,412.0,572.0,0.0036438412730378,1
1068,20.55,24.39,416.666666666667,573.166666666667,0.0036438412730378,1
1069,20.58,24.39,419.0,583.0,0.0036506291017165,1
1070,20.6,24.39,419.0,585.0,0.0036551605108782,1
1071,20.6666666666667,24.39,419.0,584.666666666667,0.0036703010383817,1
1072,20.7,24.37,419.0,584.8,0.0036748582924948,1
1073,20.7,24.39,419.0,591.4,0.0036778920124497,1
1074,20.7,24.39,419.0,594.333333333333,0.0036778920124497,1
1075,20.7,24.39,419.0,600.5,0.0036778920124497,1
1076,20.736,24.39,419.0,601.4,0.0036861058054682,1
1077,20.73,24.39,419.0,606.0,0.0036847357181037,1
1078,20.7,24.5,419.0,608.75,0.0036945779980858,1
1079,20.754,24.5,419.0,616.8,0.0037069610037017,1
1080,20.79,24.5,419.0,624.2,0.0037152366525241,1
1081,20.772,24.52,419.0,625.6,0.0037141443512483,1
1082,20.7675,24.6,419.0,628.75,0.0037252962733365,1
1083,20.754,24.66,419.0,635.2,0.0037313149543108,1
1084,20.772,24.7,419.0,640.8,0.0037415736966499,1
1085,20.79,24.7,421.8,642.4,0.0037457477561034,1
1086,20.79,24.7,422.5,643.25,0.0037457477561034,1
1087,20.79,24.736,427.4,643.6,0.0037512400707552,1
1088,20.79,24.79,433.0,645.25,0.0037594787235127,1
1089,20.775,24.79,433.0,652.666666666667,0.003755987227288,1
1090,20.79,24.79,433.0,658.0,0.0037594787235127,1
1091,20.79,24.79,433.0,665.5,0.0037594787235127,1
1092,20.79,24.79,433.0,666.333333333333,0.0037594787235127,1
1093,20.79,24.79,433.0,666.5,0.0037594787235127,1
1094,20.79,24.79,433.0,668.2,0.0037594787235127,1
1095,20.79,24.79,433.0,668.0,0.0037594787235127,1
1096,20.79,24.79,433.0,672.666666666667,0.0037594787235127,1
1097,20.79,24.79,433.0,672.75,0.0037594787235127,1
1098,20.79,24.79,433.0,679.2,0.0037594787235127,1
1099,20.815,24.815,433.0,683.5,0.0037691244531884,1
1100,20.79,24.79,440.0,688.5,0.0037594787235127,1
1101,20.84,24.84,434.5,686.0,0.0037787900946656,1
1102,20.79,24.79,435.5,689.75,0.0037594787235127,1
1103,20.89,24.89,443.4,700.0,0.0037981812511967,1
1104,20.83,24.83,439.8,697.6,0.0037749214464498,1
1105,20.87,24.87,439.8,695.8,0.0037904151966382,1
1106,20.89,24.8733333333333,441.0,697.333333333333,0.0037956224197766,1
1107,20.89,24.89,442.5,701.25,0.0037981812511967,1
1108,20.8733333333333,24.84,441.0,700.666666666667,0.0037865963590005,1
1109,20.8733333333333,24.775,441.0,694.833333333333,0.003776627631331,1
1110,20.89,24.84,442.5,709.75,0.003790504819713,1
1111,20.89,24.8566666666667,435.0,715.0,0.0037930636092822,1
1112,20.89,24.8233333333333,435.0,715.833333333333,0.0037879460510689,1
1113,20.89,24.79,429.0,713.8,0.0037828285765548,1
1114,20.9266666666667,24.79,429.0,709.0,0.0037914221671785,1
1115,20.89,24.85,429.0,716.2,0.0037920400909435,1
1116,20.89,24.89,429.0,716.166666666667,0.0037981812511967,1
1117,20.89,24.945,432.75,725.0,0.003806625543353,1
1118,20.89,24.9175,429.0,725.0,0.003802403368789,1
1119,20.89,24.978,435.0,727.6,0.003811692228034,1
1120,20.89,25.0,435.0,729.4,0.0038150700634007,1
1121,20.89,25.0,441.0,730.8,0.0038150700634007,1
1122,20.89,25.0,438.0,731.2,0.0038150700634007,1
1123,20.9175,25.0,444.0,736.25,0.003821568899283,1
1124,20.978,25.0,441.0,741.0,0.003835900704312,1
1125,21.0,24.9633333333333,444.0,742.333333333333,0.003835455618251,1
1126,21.0,24.912,444.0,742.4,0.0038275200483029,1
1127,21.025,24.89,444.0,746.75,0.0038300358598088,1
1128,21.075,24.89,444.0,745.0,0.0038418934925125,1
1129,21.1,24.89,444.0,742.0,0.00384783443575,1
1130,21.1,24.89,444.0,740.8,0.00384783443575,1
1131,21.1333333333333,24.8233333333333,444.0,747.333333333333,0.0038453769536416,0
1132,21.1666666666667,24.8583333333333,444.0,745.5,0.0038587703976974,0
1133,21.2,25.1633333333333,444.0,752.666666666667,0.0039144642904838,1
1134,21.175,25.0404166666667,446.666666666667,751.5,0.0038892134146993,1
1135,21.15,24.9175,449.333333333333,750.333333333333,0.0038640315940057,1
1136,21.1833333333333,25.1983333333333,454.666666666667,754.333333333333,0.0039159101544509,1
1137,21.2,25.34,448.0,765.75,0.003942121131448,1
1138,21.2,25.3925,454.75,782.0,0.0039503403807421,1
1139,21.23,25.445,453.0,786.666666666667,0.0039659007660998,1
1140,21.254,25.578,451.6,792.0,0.0039926757509883,1
1141,21.2,25.7633333333333,453.0,800.333333333333,0.0040084031306035,1
1142,21.2,25.89,454.75,804.333333333333,0.0040282382683431,1
1143,21.2,26.05,449.5,815.2,0.004053294975891,1
1144,21.2,26.1,460.0,829.75,0.0040611256083473,1
1145,21.2,26.1571428571429,442.0,837.166666666667,0.0040700751424517,1
1146,21.2,26.245,439.0,849.0,0.0040838355502687,1
1147,21.2,26.29,439.0,853.5,0.0040908837982831,1
1148,21.218,26.31,439.0,863.4,0.004098571172041,1
1149,21.236,26.412,442.0,864.4,0.0041191429860952,1
1150,21.23,26.4983333333333,449.0,871.833333333333,0.0041311654861865,1
1151,21.2225,26.525,454.0,872.25,0.0041334352019068,1
1152,21.245,26.5833333333333,454.0,876.666666666667,0.004148347084777,1
1153,21.26,26.5666666666667,454.0,890.333333333333,0.004149571160923,1
1154,21.29,26.6833333333333,454.0,895.166666666667,0.0041756441532505,1
1155,21.29,26.76,454.0,901.0,0.0041877224068628,1
1156,21.29,26.79,454.0,910.25,0.0041924488068543,1
1157,21.315,26.7675,454.0,918.5,0.0041953744177092,1
1158,21.3066666666667,26.79,454.0,923.166666666667,0.0041967651136755,1
1159,21.31,26.79,454.0,926.75,0.0041976288452526,1
1160,21.3566666666667,26.79,454.0,925.5,0.0042097375619902,1
1161,21.31,26.83,463.0,927.6,0.0042039386616666,1
1162,21.29,26.89,457.75,935.0,0.0042082039888021,1
1163,21.35,26.934,463.0,932.0,0.0042307783312152,1
1164,21.34,26.945,464.0,935.75,0.0042299063636196,1
1165,21.315,27.0,469.0,946.75,0.0042320629878612,1
1166,21.39,27.0,461.0,952.0,0.0042516985370233,1
1167,21.39,27.1,462.333333333333,959.333333333333,0.0042675536093197,1
1168,21.39,27.08,461.0,967.0,0.0042643825306353,1
1169,21.39,27.1,464.0,969.0,0.0042675536093197,1
1170,21.4175,27.22,464.0,982.5,0.0042938602063287,1
1171,21.4266666666667,27.23,462.333333333333,983.0,0.0042978783756483,1
1172,21.412,27.272,453.0,985.4,0.0043006601774516,1
1173,21.456,27.33,453.0,996.2,0.0043215839798812,1
1174,21.4816666666667,27.3566666666667,449.0,1004.5,0.0043326829681907,1
1175,21.5,27.312,458.0,1004.4,0.0043304522996918,1
1176,21.5,27.315,460.25,1009.25,0.0043309312764995,1
1177,21.54,27.718,461.0,1019.0,0.0044061336656409,1
1178,21.55,27.5,464.0,1034.25,0.0043739315327201,1
1179,21.6,27.4633333333333,464.0,1035.33333333333,0.0043815390080554,1
1180,21.6,27.4633333333333,464.0,1031.0,0.0043815390080554,1
1181,21.6,27.4725,467.75,1028.25,0.0043830117764626,1
1182,21.6,27.456,473.0,1030.0,0.0043803607983161,1
1183,21.6,27.5,479.0,1032.25,0.0043874301232384,1
1184,21.6,27.6,479.0,1033.5,0.0044034973642419,1
1185,21.6,27.54,479.0,1045.0,0.0043938569207289,1
1186,21.6,27.525,474.0,1040.25,0.0043914468562154,1
1187,21.6,27.5666666666667,472.333333333333,1044.0,0.0043981415256559,1
1188,21.625,27.625,477.75,1041.25,0.0044143085475918,1
1189,21.64,27.716,476.0,1045.8,0.0044330479555312,1
1190,21.66,27.83,479.0,1054.2,0.0044568997095543,1
1191,21.6833333333333,27.84,474.0,1054.8,0.0044649246026526,1
1192,21.65,27.84,474.0,1069.8,0.004455767175565,1
1193,21.7,27.84,474.0,1073.66666666667,0.0044695095401261,1
1194,21.7,27.912,474.0,1073.4,0.0044811518930135,1
1195,21.7,28.0725,474.0,1076.75,0.0045071061955078,1
1196,21.7,27.9675,474.0,1086.75,0.00449012650204,1
1197,21.7,27.8933333333333,484.0,1086.66666666667,0.004478133463677,1
1198,21.7,27.945,479.0,1078.83333333333,0.0044864881160386,1
1199,21.7,27.912,483.0,1077.6,0.0044811518930135,1
1200,21.7,27.9725,489.0,1080.5,0.0044909350380017,1
1201,21.7,27.9175,489.0,1088.75,0.0044820412572048,1
1202,21.7,27.89,489.0,1083.66666666667,0.0044775944614991,1
1203,21.7,27.8566666666667,482.0,1076.16666666667,0.0044722044907306,1
1204,21.7,27.934,480.6,1079.4,0.0044847093649297,1
1205,21.7,28.1,495.25,1088.0,0.0045115534101789,1
1206,21.7,27.9083333333333,484.833333333333,1092.5,0.0044805589849554,1
1207,21.7,27.9616666666667,484.0,1094.66666666667,0.0044891832127225,1
1208,21.718,27.974,484.0,1091.4,0.0044961581980453,1
1209,21.7,28.1,484.0,1101.66666666667,0.0045115534101789,1
1210,21.79,28.0666666666667,484.0,1111.0,0.0045311984761095,1
1211,21.718,28.1,484.0,1119.4,0.004516556768173,1
1212,21.76,28.0833333333333,484.0,1122.5,0.0045255449793802,1
1213,21.7675,28.125,495.25,1127.5,0.0045344011934834,1
1214,21.73,28.1333333333333,499.0,1131.0,0.004525295746604,1
1215,21.775,28.05,499.0,1127.83333333333,0.0045243095625387,1
1216,21.7771428571429,28.0857142857143,499.0,1128.85714285714,0.0045307095371928,1
1217,21.79,28.125,499.0,1123.5,0.0045406847997138,1
1218,21.79,28.158,490.6,1127.8,0.0045460514757189,1
1219,21.79,28.26,502.0,1148.66666666667,0.0045626399646426,1
1220,21.84,28.1,493.0,1151.5,0.0045505976647987,1
1221,21.8233333333333,28.1333333333333,493.0,1142.33333333333,0.0045513659847956,1
1222,21.87,28.252,493.0,1142.0,0.0045838455129758,1
1223,21.89,28.1833333333333,495.666666666667,1146.0,0.0045782505773474,1
1224,21.89,28.254,499.4,1142.2,0.0045898147549855,1
1225,21.89,28.29,509.0,1159.8,0.0045957061039395,1
1226,21.89,28.31,500.6,1168.0,0.0045989791234505,1
1227,21.89,28.3757142857143,506.428571428571,1181.14285714286,0.0046097335711671,1
1228,21.89,28.39,510.0,1180.0,0.0046120715434333,1
1229,21.89,28.3757142857143,503.0,1183.71428571429,0.0046097335711671,1
1230,21.89,28.3066666666667,503.0,1189.66666666667,0.0045984336178241,1
1231,21.89,28.315,503.0,1190.0,0.0045997973836709,1
1232,21.89,28.31,512.0,1178.8,0.0045989791234505,1
1233,21.89,28.365,518.0,1173.0,0.0046079801034167,1
1234,21.912,28.37,518.0,1170.6,0.0046150379424369,1
1235,21.89,28.39,518.0,1178.6,0.0046120715434333,1
1236,21.89,28.445,513.0,1193.5,0.0046210728995467,1
1237,21.89,28.445,513.0,1201.5,0.0046210728995467,1
1238,21.89,28.5,511.333333333333,1189.66666666667,0.0046300745142748,1
1239,21.89,28.33,518.2,1190.4,0.0046022521771548,1
1240,21.9083333333333,28.3083333333333,513.0,1172.66666666667,0.0046038940142612,1
1241,21.945,28.29,513.0,1177.75,0.0046112742912735,1
1242,21.934,28.29,519.0,1184.8,0.0046081569361169,1
1243,22.0,28.29,528.0,1188.25,0.0046268889977576,1
1244,21.9816666666667,28.29,528.0,1189.5,0.0046216789193868,1
1245,21.945,28.29,528.0,1191.5,0.0046112742912735,1
1246,21.978,28.29,532.8,1193.0,0.0046206375251783,1
1247,22.0,28.29,534.25,1190.0,0.0046268889977576,1
1248,22.0,28.29,528.0,1198.5,0.0046268889977576,1
1249,22.0,28.2,523.0,1198.0,0.0046120601636319,1
1250,22.0,28.218,526.0,1194.2,0.00461502587431,1
1251,22.0,28.2225,534.25,1185.0,0.0046157673063659,1
1252,22.0,28.2675,538.0,1194.0,0.004623181723428,1
1253,22.025,28.2575,538.0,1193.125,0.0046286387715649,1
1254,22.06,28.274,538.0,1190.4,0.0046413303225926,1
1255,22.05,28.34,532.25,1192.25,0.004649388734726,1
1256,22.1,28.39,547.5,1200.5,0.0046719785389612,1
1257,22.08,28.37,544.2,1198.6,0.0046629317895889,1
1258,22.1,28.39,536.333333333333,1197.0,0.0046719785389612,1
1259,22.1,28.365,535.0,1197.5,0.0046678335586324,1
1260,22.06,28.35,534.2,1203.0,0.0046538994803916,1
1261,22.1,28.39,533.666666666667,1206.5,0.0046719785389612,1
1262,22.0833333333333,28.3583333333333,533.666666666667,1207.16666666667,0.0046619541681012,1
1263,22.1,28.39,535.0,1213.0,0.0046719785389612,1
1264,22.1,28.3566666666667,547.0,1211.5,0.0046664519107076,1
1265,22.1,28.372,553.4,1208.2,0.0046689941475974,1
1266,22.1,28.2,550.5,1209.25,0.0046404780635901,1
1267,22.1,28.2,543.666666666667,1201.66666666667,0.0046404780635901,1
1268,22.15,28.1,550.75,1189.75,0.0046381155964408,1
1269,22.1,28.2,555.0,1191.0,0.0046404780635901,1
1270,22.1166666666667,28.0666666666667,555.0,1192.16666666667,0.0046231028669724,1
1271,22.1666666666667,28.0,557.666666666667,1184.33333333333,0.0046262171118887,1
1272,22.18,28.06,555.0,1176.4,0.0046399995586972,1
1273,22.1333333333333,28.0,557.666666666667,1175.66666666667,0.0046167615725889,1
1274,22.16,27.956,556.4,1173.8,0.0046170039021596,1
1275,22.2,27.9175,555.0,1170.75,0.0046219295107138,1
1276,22.175,27.945,555.0,1170.25,0.0046194242813307,1
1277,22.1833333333333,27.8066666666667,555.0,1168.0,0.0045987392591205,1
1278,22.2,27.8233333333333,555.0,1160.83333333333,0.0046062241357301,1
1279,22.2,27.79,546.5,1161.0,0.0046006648996179,1
1280,22.2,27.79,538.0,1166.0,0.0046006648996179,1
1281,22.2,27.772,543.0,1164.4,0.0045976629531329,1
1282,22.2,27.7225,550.5,1157.75,0.0045894077486098,1
1283,22.2,27.772,543.0,1148.6,0.0045976629531329,1
1284,22.2,27.7225,547.0,1153.75,0.0045894077486098,1
1285,22.2,27.7,544.2,1152.4,0.0045856554548242,1
1286,22.175,27.7,543.0,1147.25,0.0045786266438083,1
1287,22.2,27.7,544.25,1147.5,0.0045856554548242,1
1288,22.2,27.7,548.0,1144.0,0.0045856554548242,1
1289,22.2,27.6428571428571,535.714285714286,1137.85714285714,0.0045761260218113,0
1290,22.2,27.7,543.0,1133.0,0.0045856554548242,1
1291,22.2,27.6,538.0,1121.2,0.0045689791372681,1
1292,22.2,27.5166666666667,549.333333333333,1110.83333333333,0.004555082884035,1
1293,22.2,27.5,547.0,1093.25,0.004552303707355,1
1294,22.2,27.54,538.6,1093.2,0.0045589737728076,1
1295,22.2,27.5666666666667,549.333333333333,1102.5,0.0045634205620069,1
1296,22.2,27.52,548.6,1104.4,0.0045556387223296,1
1297,22.2,27.58,543.0,1101.75,0.0045656439802763,1
1298,22.2,27.6,548.5,1098.75,0.0045689791372681,1
1299,22.2,27.56,555.0,1092.4,0.0045623088587897,1
1300,22.2,27.5,555.0,1094.0,0.004552303707355,1
1301,22.254,27.56,556.4,1092.4,0.004577445560063,1
1302,22.2225,27.575,556.666666666667,1081.66666666667,0.0045711152607044,1
1303,22.245,27.5833333333333,562.0,1077.0,0.0045788215164063,1
1304,22.254,27.54,555.6,1074.4,0.0045740993282472,1
1305,22.29,27.55,558.0,1072.25,0.0045858844460243,1
1306,22.29,27.5,563.4,1070.4,0.0045775003562574,1
1307,22.272,27.5,570.0,1071.0,0.0045724512071483,1
1308,22.29,27.4816666666667,565.833333333333,1078.16666666667,0.0045744262462259,1
1309,22.29,27.5,553.0,1071.75,0.0045775003562574,1
1310,22.29,27.445,561.833333333333,1066.83333333333,0.0045682781166551,1
1311,22.29,27.456,562.4,1068.4,0.0045701225428576,1
1312,22.29,27.37,560.6,1064.2,0.0045557027728697,1
1313,22.29,27.3566666666667,559.666666666667,1060.33333333333,0.0045534672090426,1
1314,22.3066666666667,27.39,569.833333333333,1061.5,0.0045637166788643,1
1315,22.33,27.37,581.0,1057.0,0.0045668868137189,1
1316,22.35,27.33,593.0,1057.8,0.0045657563773697,1
1317,22.39,27.29,601.0,1065.0,0.0045702120879911,1
1318,22.39,27.29,600.4,1064.2,0.0045702120879911,1
1319,22.39,27.254,616.0,1061.8,0.0045641389874673,1
1320,22.39,27.29,603.6,1064.0,0.0045702120879911,0
1321,22.39,27.2675,587.5,1065.25,0.0045664163863674,0
1322,22.39,27.2,575.0,1050.5,0.0045550295574192,0
1323,22.39,27.14,579.2,1045.2,0.0045449082791319,1
1324,22.434,27.04,584.8,1049.6,0.0045402593448461,1
1325,22.4266666666667,27.0333333333333,609.666666666667,1041.33333333333,0.0045370937523743,1
1326,22.4266666666667,27.0333333333333,625.666666666667,1038.0,0.0045370937523743,1
1327,22.4266666666667,26.9816666666667,629.666666666667,1035.16666666667,0.0045283592343291,1
1328,22.5,27.0,617.0,1040.0,0.0045518496783126,1
1329,22.5,27.0,624.8,1036.25,0.0045518496783126,1
1330,22.5,26.9633333333333,641.333333333333,1033.25,0.0045456229790119,1
1331,22.5,26.89,659.4,1037.0,0.0045331699516905,1
1332,22.58,26.81,644.6,1031.2,0.004541763045867,1
1333,22.575,26.79,653.0,1033.0,0.004536962355304,1
1334,22.6,26.79,659.0,1032.25,0.0045439053923442,1
1335,22.6,26.79,660.0,1030.16666666667,0.0045439053923442,1
1336,22.6,26.7225,668.5,1033.0,0.0045323731576807,1
1337,22.6666666666667,26.7133333333333,652.5,1030.33333333333,0.0045493137916904,1
1338,22.675,26.675,652.75,1028.5,0.0045450525434806,1
1339,22.7,26.7,654.2,1020.4,0.0045563001384298,1
1340,22.7,26.6833333333333,656.166666666667,1023.66666666667,0.0045534351851525,1
1341,22.7225,26.6,650.75,1021.25,0.0045453561141787,1
1342,22.745,26.6,663.75,1014.75,0.0045516089930389,1
1343,22.745,26.55,651.0,1017.0,0.0045429908478618,1
1344,22.79,26.5166666666667,648.333333333333,1014.16666666667,0.0045497342451243,1
1345,22.79,26.6,651.0,1022.5,0.0045641375118578,1
1346,22.79,26.525,651.0,1027.25,0.0045511745419988,1
1347,22.84,26.5,651.0,1022.0,0.0045607566708699,1
1348,22.87,26.456,657.8,1019.0,0.0045614743592811,1
1349,22.89,26.445,668.0,1020.75,0.0045651328044638,1
1350,22.89,26.39,668.0,1015.5,0.0045555687565344,1
1351,22.9083333333333,26.39,663.666666666667,1016.0,0.0045606681018561,1
1352,22.956,26.39,664.6,1011.0,0.004573949962762,1
1353,22.9633333333333,26.29,668.0,1018.66666666667,0.0045585293816626,1
1354,23.0,26.29,662.333333333333,1006.33333333333,0.0045687340464621,1
1355,22.956,26.236,647.8,1008.2,0.0045470633523686,1
1356,23.0,26.2,651.666666666667,1009.33333333333,0.0045529791622493,1
1357,23.0,26.2,651.666666666667,1006.16666666667,0.0045529791622493,1
1358,23.02,26.16,650.0,1004.4,0.0045515239429364,1
1359,23.025,26.125,653.75,999.75,0.0045467755876304,1
1360,23.05,26.0833333333333,660.0,994.166666666667,0.0045463940091089,1
1361,23.1,26.0,656.0,992.5,0.0045455918821767,1
1362,23.1,26.0,660.0,995.666666666667,0.0045455918821767,1
1363,23.1,26.0,655.0,994.0,0.0045455918821767,1
1364,23.14,26.0,660.0,990.2,0.0045566817929649,1
1365,23.18,26.0,655.0,993.4,0.0045677955505451,1
1366,23.2,26.0,650.0,998.5,0.0045733613857187,1
1367,23.2,26.0,651.666666666667,997.25,0.0045733613857187,1
1368,23.2,25.945,653.166666666667,992.5,0.0045636159861647,1
1369,23.2225,25.9175,653.75,996.5,0.0045649919279955,1
1370,23.2225,25.815,659.75,993.75,0.004546806065298,1
1371,23.26,25.8566666666667,338.333333333333,997.333333333333,0.0045646047161598,0
1372,23.29,25.9783333333333,197.166666666667,996.5,0.0045946213307097,0
1373,23.272,25.87,184.0,998.6,0.004570311934951,0
1374,23.29,25.89,173.2,993.4,0.0045788833710267,0
1375,23.2675,25.865,193.0,994.25,0.0045681710652555,0
1376,23.29,25.89,193.0,990.166666666667,0.0045788833710267,0
1377,23.245,25.825,178.0,984.0,0.0045548136718422,0
1378,23.254,25.85,184.0,983.6,0.0045617532265799,0
1379,23.26,25.7933333333333,186.0,983.333333333333,0.0045533423238709,0
1380,23.272,25.772,178.0,974.6,0.0045528720815424,0
1381,23.245,25.715,178.0,961.0,0.0045352712622813,0
1382,23.29,25.7225,173.5,954.25,0.0045490428069181,0
1383,23.245,25.7,174.5,951.5,0.0045326064827023,0
1384,23.215,25.6833333333333,169.666666666667,952.5,0.0045213823314755,0
1385,23.215,25.6833333333333,168.5,946.333333333333,0.0045213823314755,0
1386,23.2,25.6,171.0,942.0,0.0045024926667472,0
1387,23.2,25.6,176.0,933.2,0.0045024926667472,0
1388,23.2,25.58,176.0,928.8,0.0044989496516164,0
1389,23.2,25.55,177.25,924.0,0.0044936352040567,0
1390,23.2,25.55,171.0,918.0,0.0044936352040567,0
1391,23.2,25.5,171.0,912.75,0.0044847779918154,0
1392,23.2,25.5,171.0,907.0,0.0044847779918154,0
1393,23.1857142857143,25.5285714285714,268.714285714286,899.285714285714,0.0044859361553864,0
1394,23.2,25.7,538.75,917.25,0.0045202083435184,1
1395,23.2,25.792,627.6,919.8,0.0045365076510456,0
1396,23.2,25.65,638.0,938.25,0.0045113503798976,0
1397,23.2,25.5333333333333,634.0,922.166666666667,0.0044906827721491,0
1398,23.2,25.5,629.0,899.0,0.0044847779918154,0
1399,23.2,25.5166666666667,557.666666666667,895.333333333333,0.0044877303680688,0
1400,23.2,25.7225,547.0,899.75,0.0045241945088667,1
1401,23.2,25.54,543.0,894.4,0.0044918637415729,1
1402,23.1833333333333,25.5166666666667,561.833333333333,880.333333333333,0.0044831792313445,1
1403,23.15,25.5,597.75,879.75,0.0044711458235111,1
1404,23.2,25.5,561.5,870.5,0.0044847779918154,1
1405,23.2,25.5,598.4,866.2,0.0044847779918154,1
1406,23.18,25.5,609.6,866.4,0.0044793207343888,1
1407,23.2,25.525,587.0,869.75,0.0044892065666306,1
1408,23.2,25.58,596.8,874.2,0.0044989496516164,1
1409,23.175,25.6,595.0,877.5,0.0044956448752989,1
1410,23.1833333333333,25.7,608.333333333333,879.0,0.0045156240325395,1
1411,23.2,25.68,611.6,875.5,0.004516665128013,1
1412,23.2,25.7,610.2,881.333333333333,0.0045202083435184,1
1413,23.218,25.7,616.6,882.4,0.0045251640070793,1
1414,23.23,25.715,608.333333333333,883.0,0.0045311327733546,1
1415,23.254,25.68,609.0,884.5,0.0045315347398536,1
1416,23.2675,25.7225,599.0,888.25,0.0045428194805045,1
1417,23.272,25.772,594.8,889.4,0.0045528720815424,1
1418,23.29,25.79,585.75,895.0,0.0045610677669552,1
1419,23.29,25.79,584.8,894.4,0.0045610677669552,1
1420,23.29,25.79,592.75,898.25,0.0045610677669552,1
1421,23.29,25.79,586.5,898.0,0.0045610677669552,1
1422,23.29,25.79,585.0,898.8,0.0045610677669552,1
1423,23.29,25.79,576.75,901.0,0.0045610677669552,1
1424,23.29,25.79,566.0,900.142857142857,0.0045610677669552,1
1425,23.29,25.7675,560.0,898.25,0.0045570593956571,1
1426,23.29,25.754,566.0,895.6,0.0045546543974956,1
1427,23.29,25.7933333333333,569.333333333333,892.333333333333,0.004561661604102,1
1428,23.29,26.16,561.0,911.166666666667,0.0046269905630219,1
1429,23.29,25.89,561.0,912.0,0.0045788833710267,1
1430,23.29,25.89,561.0,913.0,0.0045788833710267,1
1431,23.29,26.0591666666667,558.3,921.4,0.0046090237412997,1
1432,23.29,26.2283333333333,555.6,929.8,0.0046391670114012,1
1433,23.29,26.456,558.8,951.8,0.0046797387885272,1
1434,23.29,26.575,546.0,956.75,0.0047009475036472,1
1435,23.29,26.62,546.0,968.0,0.0047089679800719,1
1436,23.29,26.754,542.8,966.0,0.0047328523924129,1
1437,23.29,26.79,544.8,971.8,0.0047392694104543,1
1438,23.29,26.87,541.4,983.0,0.0047535299210218,1
1439,23.33,26.956,538.0,993.6,0.0047804825440091,1
1440,23.29,27.0,538.4,999.6,0.0047767046348402,1
1441,23.35,27.08,538.4,1005.4,0.0048084904595972,1
1442,23.315,27.1,534.5,1013.75,0.0048018326221626,1
1443,23.29,27.14,538.8,1019.8,0.0048016639356532,1
1444,23.29,27.26,531.0,1023.0,0.0048230592042788,1
1445,23.29,27.4083333333333,526.833333333333,1027.5,0.004849508152265,1
1446,23.29,27.4175,526.75,1038.5,0.0048511427110445,1
1447,23.29,27.5,519.666666666667,1049.0,0.00486585412367,1
1448,23.29,27.5,505.8,1051.8,0.00486585412367,1
1449,23.3185714285714,27.5857142857143,493.0,1056.0,0.0048896351270724,1
1450,23.29,27.65,503.5,1054.5,0.0048926039157939,1
1451,23.29,27.772,496.2,1066.6,0.0049143620969437,1
1452,23.29,27.7,513.0,1074.0,0.0049015210204977,1
1453,23.29,27.79,520.5,1068.25,0.0049175724482522,1
1454,23.33,27.874,528.0,1075.6,0.0049445784464558,1
1455,23.29,27.9175,516.75,1085.25,0.0049403133780148,1
1456,23.29,27.9633333333333,513.0,1096.33333333333,0.0049484886251861,1
1457,23.3042857142857,28.0142857142857,503.714285714286,1099.14285714286,0.0049618904381021,1
